clip_id,text_label,text_confidence,acoustic_label,acoustic_confidence,final_label,confidence,flagged_for_review,acoustic_features
clip_0660,Calm,0.9539,High Stress,0.7,Calm,0.5723,True,"{""mean_pitch"": 137.67, ""pitch_range"": 251.57, ""pitch_std"": 48.78, ""mean_energy"": 0.08828, ""energy_std"": 0.04678, ""mean_zcr"": 0.1646, ""duration"": 20.0}"
clip_0661,Calm,0.923,High Stress,0.7,Calm,0.5538,True,"{""mean_pitch"": 128.11, ""pitch_range"": 166.33, ""pitch_std"": 42.35, ""mean_energy"": 0.08634, ""energy_std"": 0.05016, ""mean_zcr"": 0.1605, ""duration"": 20.0}"
clip_0662,Calm,0.8754,High Stress,0.7,Calm,0.5252,True,"{""mean_pitch"": 132.21, ""pitch_range"": 176.84, ""pitch_std"": 35.5, ""mean_energy"": 0.08788, ""energy_std"": 0.04737, ""mean_zcr"": 0.1689, ""duration"": 20.0}"
clip_0663,Calm,0.9269,High Stress,0.7,Calm,0.5561,True,"{""mean_pitch"": 152.32, ""pitch_range"": 416.88, ""pitch_std"": 73.75, ""mean_energy"": 0.0873, ""energy_std"": 0.04811, ""mean_zcr"": 0.1672, ""duration"": 20.0}"
clip_0664,Calm,0.9516,Calm,0.65,Calm,0.831,False,"{""mean_pitch"": 148.49, ""pitch_range"": 59.08, ""pitch_std"": 15.81, ""mean_energy"": 0.08992, ""energy_std"": 0.04193, ""mean_zcr"": 0.1774, ""duration"": 2.016}"
clip_0665,Calm,0.8862,High Stress,0.7,Calm,0.5317,True,"{""mean_pitch"": 129.32, ""pitch_range"": 168.26, ""pitch_std"": 38.64, ""mean_energy"": 0.08567, ""energy_std"": 0.05133, ""mean_zcr"": 0.1895, ""duration"": 20.0}"
clip_0666,Frustrated,0.9062,High Stress,0.7,Frustrated,0.5437,True,"{""mean_pitch"": 146.08, ""pitch_range"": 162.14, ""pitch_std"": 46.32, ""mean_energy"": 0.08973, ""energy_std"": 0.04386, ""mean_zcr"": 0.178, ""duration"": 20.0}"
clip_0667,High Stress,0.8775,Calm,0.65,High Stress,0.5265,True,"{""mean_pitch"": 144.62, ""pitch_range"": 149.54, ""pitch_std"": 41.53, ""mean_energy"": 0.0868, ""energy_std"": 0.04946, ""mean_zcr"": 0.1835, ""duration"": 20.0}"
clip_0668,Calm,0.8997,Calm,0.65,Calm,0.7998,False,"{""mean_pitch"": 145.15, ""pitch_range"": 124.48, ""pitch_std"": 38.54, ""mean_energy"": 0.08705, ""energy_std"": 0.049, ""mean_zcr"": 0.1985, ""duration"": 20.0}"
clip_0669,Calm,0.6391,Calm,0.65,Calm,0.6435,False,"{""mean_pitch"": 129.81, ""pitch_range"": 145.71, ""pitch_std"": 37.64, ""mean_energy"": 0.08731, ""energy_std"": 0.04836, ""mean_zcr"": 0.1927, ""duration"": 20.0}"
clip_0670,Calm,0.8923,Calm,0.65,Calm,0.7954,False,"{""mean_pitch"": 142.07, ""pitch_range"": 142.81, ""pitch_std"": 36.45, ""mean_energy"": 0.0895, ""energy_std"": 0.04442, ""mean_zcr"": 0.1893, ""duration"": 20.0}"
clip_0671,Calm,0.6609,High Stress,0.7,Calm,0.3965,True,"{""mean_pitch"": 143.03, ""pitch_range"": 169.15, ""pitch_std"": 42.08, ""mean_energy"": 0.08771, ""energy_std"": 0.04782, ""mean_zcr"": 0.1903, ""duration"": 20.0}"
clip_0672,Calm,0.8641,High Stress,0.7,Calm,0.5185,True,"{""mean_pitch"": 151.16, ""pitch_range"": 185.85, ""pitch_std"": 44.41, ""mean_energy"": 0.08937, ""energy_std"": 0.04445, ""mean_zcr"": 0.1945, ""duration"": 20.0}"
clip_0673,Calm,0.8824,High Stress,0.7,Calm,0.5294,True,"{""mean_pitch"": 134.17, ""pitch_range"": 158.06, ""pitch_std"": 43.52, ""mean_energy"": 0.08884, ""energy_std"": 0.04563, ""mean_zcr"": 0.19, ""duration"": 20.0}"
clip_0674,Calm,0.943,High Stress,0.7,Calm,0.5658,True,"{""mean_pitch"": 136.05, ""pitch_range"": 159.78, ""pitch_std"": 40.01, ""mean_energy"": 0.08693, ""energy_std"": 0.04915, ""mean_zcr"": 0.2071, ""duration"": 20.0}"
clip_0675,Calm,0.9088,Calm,0.65,Calm,0.8053,False,"{""mean_pitch"": 131.51, ""pitch_range"": 133.82, ""pitch_std"": 44.71, ""mean_energy"": 0.08715, ""energy_std"": 0.0487, ""mean_zcr"": 0.193, ""duration"": 20.0}"
clip_0676,Urgent,0.65,High Stress,0.7,Urgent,0.39,True,"{""mean_pitch"": 151.29, ""pitch_range"": 179.35, ""pitch_std"": 38.52, ""mean_energy"": 0.08865, ""energy_std"": 0.04602, ""mean_zcr"": 0.1562, ""duration"": 20.0}"
clip_0677,Calm,0.6478,Calm,0.65,Calm,0.6487,False,"{""mean_pitch"": 127.05, ""pitch_range"": 127.22, ""pitch_std"": 42.91, ""mean_energy"": 0.08715, ""energy_std"": 0.04884, ""mean_zcr"": 0.1653, ""duration"": 20.0}"
clip_0678,Calm,0.4817,High Stress,0.7,Calm,0.289,True,"{""mean_pitch"": 184.47, ""pitch_range"": 419.99, ""pitch_std"": 98.59, ""mean_energy"": 0.08095, ""energy_std"": 0.05619, ""mean_zcr"": 0.1679, ""duration"": 20.0}"
clip_0679,Calm,0.8757,High Stress,0.7,Calm,0.5254,True,"{""mean_pitch"": 115.78, ""pitch_range"": 262.32, ""pitch_std"": 66.26, ""mean_energy"": 0.08219, ""energy_std"": 0.05566, ""mean_zcr"": 0.1936, ""duration"": 18.464}"
clip_0680,Calm,0.7636,High Stress,0.7,Calm,0.4581,True,"{""mean_pitch"": 111.57, ""pitch_range"": 169.0, ""pitch_std"": 45.08, ""mean_energy"": 0.0629, ""energy_std"": 0.04272, ""mean_zcr"": 0.1664, ""duration"": 20.0}"
clip_0681,Calm,0.9042,Urgent,0.75,Calm,0.5425,True,"{""mean_pitch"": 245.81, ""pitch_range"": 1979.79, ""pitch_std"": 343.55, ""mean_energy"": 0.05918, ""energy_std"": 0.04351, ""mean_zcr"": 0.1693, ""duration"": 20.0}"
clip_0682,Calm,0.9061,High Stress,0.7,Calm,0.5436,True,"{""mean_pitch"": 109.51, ""pitch_range"": 210.18, ""pitch_std"": 52.8, ""mean_energy"": 0.05987, ""energy_std"": 0.04166, ""mean_zcr"": 0.167, ""duration"": 19.968}"
clip_0683,Calm,0.7179,High Stress,0.7,Calm,0.4307,True,"{""mean_pitch"": 158.9, ""pitch_range"": 422.04, ""pitch_std"": 92.65, ""mean_energy"": 0.05646, ""energy_std"": 0.04305, ""mean_zcr"": 0.1759, ""duration"": 20.0}"
clip_0684,Calm,0.8339,High Stress,0.7,Calm,0.5004,True,"{""mean_pitch"": 110.47, ""pitch_range"": 196.1, ""pitch_std"": 43.15, ""mean_energy"": 0.08714, ""energy_std"": 0.04883, ""mean_zcr"": 0.1906, ""duration"": 20.0}"
clip_0685,Calm,0.8888,Calm,0.65,Calm,0.7933,False,"{""mean_pitch"": 88.48, ""pitch_range"": 61.3, ""pitch_std"": 10.61, ""mean_energy"": 0.08906, ""energy_std"": 0.04524, ""mean_zcr"": 0.1735, ""duration"": 20.0}"
clip_0686,Calm,0.5947,Calm,0.65,Calm,0.6168,False,"{""mean_pitch"": 92.61, ""pitch_range"": 91.09, ""pitch_std"": 15.19, ""mean_energy"": 0.08931, ""energy_std"": 0.04471, ""mean_zcr"": 0.1767, ""duration"": 20.0}"
clip_0687,Calm,0.6179,High Stress,0.7,Calm,0.3707,True,"{""mean_pitch"": 129.65, ""pitch_range"": 153.03, ""pitch_std"": 49.09, ""mean_energy"": 0.08275, ""energy_std"": 0.0559, ""mean_zcr"": 0.1788, ""duration"": 20.0}"
clip_0688,Calm,0.7545,High Stress,0.7,Calm,0.4527,True,"{""mean_pitch"": 132.84, ""pitch_range"": 422.8, ""pitch_std"": 84.74, ""mean_energy"": 0.08264, ""energy_std"": 0.05596, ""mean_zcr"": 0.1797, ""duration"": 20.0}"
clip_0689,Calm,0.5797,High Stress,0.7,Calm,0.3478,True,"{""mean_pitch"": 133.77, ""pitch_range"": 443.98, ""pitch_std"": 79.86, ""mean_energy"": 0.05841, ""energy_std"": 0.04736, ""mean_zcr"": 0.1866, ""duration"": 20.0}"
clip_0690,Calm,0.9325,Calm,0.65,Calm,0.8195,False,"{""mean_pitch"": 103.89, ""pitch_range"": 130.34, ""pitch_std"": 22.94, ""mean_energy"": 0.06771, ""energy_std"": 0.03565, ""mean_zcr"": 0.1657, ""duration"": 20.0}"
clip_0691,High Stress,0.6236,Calm,0.65,High Stress,0.3741,True,"{""mean_pitch"": 93.63, ""pitch_range"": 91.18, ""pitch_std"": 17.1, ""mean_energy"": 0.08742, ""energy_std"": 0.0483, ""mean_zcr"": 0.1805, ""duration"": 20.0}"
clip_0692,Calm,0.94,Calm,0.65,Calm,0.824,False,"{""mean_pitch"": 101.93, ""pitch_range"": 125.01, ""pitch_std"": 27.34, ""mean_energy"": 0.08886, ""energy_std"": 0.04556, ""mean_zcr"": 0.1602, ""duration"": 20.0}"
clip_0693,Calm,0.8793,High Stress,0.7,Calm,0.5276,True,"{""mean_pitch"": 92.87, ""pitch_range"": 183.42, ""pitch_std"": 20.59, ""mean_energy"": 0.08802, ""energy_std"": 0.04712, ""mean_zcr"": 0.1709, ""duration"": 20.0}"
clip_0694,Urgent,0.3976,High Stress,0.7,High Stress,0.28,True,"{""mean_pitch"": 129.37, ""pitch_range"": 460.43, ""pitch_std"": 92.92, ""mean_energy"": 0.08179, ""energy_std"": 0.05243, ""mean_zcr"": 0.1721, ""duration"": 20.0}"
clip_0695,Calm,0.5,Calm,0.65,Calm,0.56,True,"{""mean_pitch"": 90.05, ""pitch_range"": 51.05, ""pitch_std"": 13.75, ""mean_energy"": 0.0851, ""energy_std"": 0.05229, ""mean_zcr"": 0.1928, ""duration"": 14.272}"
clip_0696,Calm,0.8837,High Stress,0.7,Calm,0.5302,True,"{""mean_pitch"": 185.93, ""pitch_range"": 338.08, ""pitch_std"": 80.72, ""mean_energy"": 0.05722, ""energy_std"": 0.06034, ""mean_zcr"": 0.2091, ""duration"": 3.648}"
clip_0697,Calm,0.9233,Calm,0.65,Calm,0.814,False,"{""mean_pitch"": 91.85, ""pitch_range"": 9.17, ""pitch_std"": 2.96, ""mean_energy"": 0.06819, ""energy_std"": 0.04297, ""mean_zcr"": 0.2183, ""duration"": 2.496}"
clip_0698,Calm,0.9162,High Stress,0.7,Calm,0.5497,True,"{""mean_pitch"": 136.12, ""pitch_range"": 174.51, ""pitch_std"": 60.51, ""mean_energy"": 0.07271, ""energy_std"": 0.04737, ""mean_zcr"": 0.1552, ""duration"": 20.0}"
clip_0699,High Stress,0.5947,High Stress,0.7,High Stress,0.6368,False,"{""mean_pitch"": 126.75, ""pitch_range"": 173.4, ""pitch_std"": 50.35, ""mean_energy"": 0.08734, ""energy_std"": 0.04841, ""mean_zcr"": 0.2098, ""duration"": 20.0}"
clip_0700,Urgent,0.667,High Stress,0.7,Urgent,0.4002,True,"{""mean_pitch"": 126.79, ""pitch_range"": 214.8, ""pitch_std"": 53.05, ""mean_energy"": 0.07175, ""energy_std"": 0.04081, ""mean_zcr"": 0.243, ""duration"": 20.0}"
clip_0701,Calm,0.8922,Calm,0.65,Calm,0.7953,False,"{""mean_pitch"": 87.69, ""pitch_range"": 106.21, ""pitch_std"": 19.92, ""mean_energy"": 0.08669, ""energy_std"": 0.04968, ""mean_zcr"": 0.1554, ""duration"": 20.0}"
clip_0702,Calm,0.8787,High Stress,0.7,Calm,0.5272,True,"{""mean_pitch"": 106.63, ""pitch_range"": 174.51, ""pitch_std"": 39.47, ""mean_energy"": 0.07657, ""energy_std"": 0.04397, ""mean_zcr"": 0.1617, ""duration"": 20.0}"
clip_0703,Calm,0.9394,High Stress,0.7,Calm,0.5636,True,"{""mean_pitch"": 97.84, ""pitch_range"": 150.82, ""pitch_std"": 26.26, ""mean_energy"": 0.08882, ""energy_std"": 0.04576, ""mean_zcr"": 0.1653, ""duration"": 20.0}"
clip_0704,Calm,0.956,High Stress,0.7,Calm,0.5736,True,"{""mean_pitch"": 116.49, ""pitch_range"": 433.46, ""pitch_std"": 90.51, ""mean_energy"": 0.08503, ""energy_std"": 0.05243, ""mean_zcr"": 0.1598, ""duration"": 20.0}"
clip_0705,Calm,0.9056,Calm,0.65,Calm,0.8034,False,"{""mean_pitch"": 106.19, ""pitch_range"": 142.35, ""pitch_std"": 26.25, ""mean_energy"": 0.08782, ""energy_std"": 0.04754, ""mean_zcr"": 0.175, ""duration"": 20.0}"
clip_0706,Frustrated,0.8449,High Stress,0.7,Frustrated,0.5069,True,"{""mean_pitch"": 105.54, ""pitch_range"": 202.67, ""pitch_std"": 33.6, ""mean_energy"": 0.08577, ""energy_std"": 0.05101, ""mean_zcr"": 0.2141, ""duration"": 20.0}"
clip_0707,Calm,0.8172,High Stress,0.7,Calm,0.4903,True,"{""mean_pitch"": 116.31, ""pitch_range"": 196.56, ""pitch_std"": 46.87, ""mean_energy"": 0.08697, ""energy_std"": 0.04905, ""mean_zcr"": 0.1934, ""duration"": 20.0}"
clip_0708,High Stress,0.7007,High Stress,0.7,High Stress,0.7004,False,"{""mean_pitch"": 112.99, ""pitch_range"": 171.11, ""pitch_std"": 44.16, ""mean_energy"": 0.07224, ""energy_std"": 0.0408, ""mean_zcr"": 0.2148, ""duration"": 20.0}"
clip_0709,Calm,0.876,High Stress,0.7,Calm,0.5256,True,"{""mean_pitch"": 112.89, ""pitch_range"": 211.11, ""pitch_std"": 50.96, ""mean_energy"": 0.08395, ""energy_std"": 0.05062, ""mean_zcr"": 0.1959, ""duration"": 20.0}"
clip_0710,Urgent,0.6778,High Stress,0.7,Urgent,0.4067,True,"{""mean_pitch"": 128.77, ""pitch_range"": 153.03, ""pitch_std"": 42.44, ""mean_energy"": 0.09033, ""energy_std"": 0.04254, ""mean_zcr"": 0.2124, ""duration"": 20.0}"
clip_0711,Calm,0.5398,High Stress,0.7,Calm,0.3239,True,"{""mean_pitch"": 124.48, ""pitch_range"": 229.9, ""pitch_std"": 54.5, ""mean_energy"": 0.08671, ""energy_std"": 0.04955, ""mean_zcr"": 0.2084, ""duration"": 20.0}"
clip_0712,Calm,0.8762,High Stress,0.7,Calm,0.5257,True,"{""mean_pitch"": 141.17, ""pitch_range"": 189.1, ""pitch_std"": 61.7, ""mean_energy"": 0.08691, ""energy_std"": 0.04925, ""mean_zcr"": 0.189, ""duration"": 20.0}"
clip_0713,Calm,0.7405,High Stress,0.7,Calm,0.4443,True,"{""mean_pitch"": 132.9, ""pitch_range"": 180.76, ""pitch_std"": 49.78, ""mean_energy"": 0.0889, ""energy_std"": 0.04559, ""mean_zcr"": 0.2161, ""duration"": 20.0}"
clip_0714,Urgent,0.65,High Stress,0.7,Urgent,0.39,True,"{""mean_pitch"": 168.64, ""pitch_range"": 422.8, ""pitch_std"": 114.28, ""mean_energy"": 0.08877, ""energy_std"": 0.04585, ""mean_zcr"": 0.1699, ""duration"": 20.0}"
clip_0715,Calm,0.8287,High Stress,0.7,Calm,0.4972,True,"{""mean_pitch"": 113.6, ""pitch_range"": 207.01, ""pitch_std"": 62.26, ""mean_energy"": 0.07406, ""energy_std"": 0.04356, ""mean_zcr"": 0.1433, ""duration"": 20.0}"
clip_0716,Calm,0.9063,High Stress,0.7,Calm,0.5438,True,"{""mean_pitch"": 105.19, ""pitch_range"": 425.63, ""pitch_std"": 94.47, ""mean_energy"": 0.08457, ""energy_std"": 0.05311, ""mean_zcr"": 0.1363, ""duration"": 11.744}"
clip_0717,Calm,0.8757,High Stress,0.7,Calm,0.5254,True,"{""mean_pitch"": 125.51, ""pitch_range"": 266.13, ""pitch_std"": 76.01, ""mean_energy"": 0.07935, ""energy_std"": 0.05525, ""mean_zcr"": 0.1945, ""duration"": 19.68}"
clip_0718,Calm,0.5185,Calm,0.65,Calm,0.5711,True,"{""mean_pitch"": 99.12, ""pitch_range"": 11.86, ""pitch_std"": 3.25, ""mean_energy"": 0.08907, ""energy_std"": 0.04387, ""mean_zcr"": 0.12, ""duration"": 2.752}"
clip_0719,Urgent,0.65,Calm,0.65,Urgent,0.39,True,"{""mean_pitch"": 112.86, ""pitch_range"": 55.87, ""pitch_std"": 16.05, ""mean_energy"": 0.08453, ""energy_std"": 0.05289, ""mean_zcr"": 0.1368, ""duration"": 5.536}"
clip_0720,Calm,0.7745,Calm,0.65,Calm,0.7247,False,"{""mean_pitch"": 114.84, ""pitch_range"": 64.34, ""pitch_std"": 9.32, ""mean_energy"": 0.04464, ""energy_std"": 0.03771, ""mean_zcr"": 0.1447, ""duration"": 4.832}"
clip_0721,Calm,0.9576,Calm,0.65,Calm,0.8346,False,"{""mean_pitch"": 95.1, ""pitch_range"": 41.65, ""pitch_std"": 5.6, ""mean_energy"": 0.08538, ""energy_std"": 0.05153, ""mean_zcr"": 0.1215, ""duration"": 5.76}"
clip_0722,Calm,0.6503,Calm,0.65,Calm,0.6502,False,"{""mean_pitch"": 104.52, ""pitch_range"": 48.41, ""pitch_std"": 12.68, ""mean_energy"": 0.05329, ""energy_std"": 0.05594, ""mean_zcr"": 0.1062, ""duration"": 2.368}"
clip_0723,Calm,0.9096,Calm,0.65,Calm,0.8058,False,"{""mean_pitch"": 99.14, ""pitch_range"": 44.01, ""pitch_std"": 9.12, ""mean_energy"": 0.08789, ""energy_std"": 0.04705, ""mean_zcr"": 0.1401, ""duration"": 5.184}"
clip_0724,Calm,0.9198,High Stress,0.7,Calm,0.5519,True,"{""mean_pitch"": 113.34, ""pitch_range"": 169.03, ""pitch_std"": 44.17, ""mean_energy"": 0.08154, ""energy_std"": 0.04432, ""mean_zcr"": 0.161, ""duration"": 20.0}"
clip_0725,Calm,0.4839,Calm,0.65,Calm,0.5504,True,"{""mean_pitch"": 94.12, ""pitch_range"": 81.37, ""pitch_std"": 10.77, ""mean_energy"": 0.08851, ""energy_std"": 0.04632, ""mean_zcr"": 0.1951, ""duration"": 20.0}"
clip_0726,Calm,0.5448,Calm,0.65,Calm,0.5869,True,"{""mean_pitch"": 94.74, ""pitch_range"": 59.55, ""pitch_std"": 9.08, ""mean_energy"": 0.08818, ""energy_std"": 0.04683, ""mean_zcr"": 0.1846, ""duration"": 20.0}"
clip_0727,Calm,0.7354,Calm,0.65,Calm,0.7012,False,"{""mean_pitch"": 98.88, ""pitch_range"": 146.41, ""pitch_std"": 22.37, ""mean_energy"": 0.09051, ""energy_std"": 0.04213, ""mean_zcr"": 0.1602, ""duration"": 20.0}"
clip_0728,Calm,0.7423,Calm,0.65,Calm,0.7054,False,"{""mean_pitch"": 95.97, ""pitch_range"": 141.49, ""pitch_std"": 24.57, ""mean_energy"": 0.09069, ""energy_std"": 0.04191, ""mean_zcr"": 0.1794, ""duration"": 20.0}"
clip_0729,Calm,0.8438,High Stress,0.7,Calm,0.5063,True,"{""mean_pitch"": 98.24, ""pitch_range"": 161.11, ""pitch_std"": 33.71, ""mean_energy"": 0.08996, ""energy_std"": 0.04326, ""mean_zcr"": 0.1725, ""duration"": 20.0}"
clip_0730,Calm,0.7784,Calm,0.65,Calm,0.727,False,"{""mean_pitch"": 92.05, ""pitch_range"": 65.18, ""pitch_std"": 14.7, ""mean_energy"": 0.08437, ""energy_std"": 0.04626, ""mean_zcr"": 0.1761, ""duration"": 12.32}"
clip_0731,Calm,0.7865,Calm,0.65,Calm,0.7319,False,"{""mean_pitch"": 104.03, ""pitch_range"": 147.84, ""pitch_std"": 27.56, ""mean_energy"": 0.08931, ""energy_std"": 0.04479, ""mean_zcr"": 0.1735, ""duration"": 20.0}"
clip_0732,Calm,0.5185,High Stress,0.7,Calm,0.3111,True,"{""mean_pitch"": 123.72, ""pitch_range"": 163.08, ""pitch_std"": 49.91, ""mean_energy"": 0.08819, ""energy_std"": 0.04687, ""mean_zcr"": 0.1982, ""duration"": 12.704}"
clip_0733,Calm,0.8334,Calm,0.65,Calm,0.76,False,"{""mean_pitch"": 105.25, ""pitch_range"": 53.82, ""pitch_std"": 13.6, ""mean_energy"": 0.08687, ""energy_std"": 0.04897, ""mean_zcr"": 0.1254, ""duration"": 5.824}"
clip_0734,High Stress,0.7848,High Stress,0.7,High Stress,0.7509,False,"{""mean_pitch"": 177.07, ""pitch_range"": 1931.55, ""pitch_std"": 351.44, ""mean_energy"": 0.06178, ""energy_std"": 0.03915, ""mean_zcr"": 0.2104, ""duration"": 20.0}"
clip_0735,Calm,0.9222,Calm,0.65,Calm,0.8133,False,"{""mean_pitch"": 111.53, ""pitch_range"": 141.09, ""pitch_std"": 39.72, ""mean_energy"": 0.08897, ""energy_std"": 0.04544, ""mean_zcr"": 0.1835, ""duration"": 20.0}"
clip_0736,Calm,0.5067,Calm,0.65,Calm,0.564,True,"{""mean_pitch"": 109.37, ""pitch_range"": 140.74, ""pitch_std"": 40.85, ""mean_energy"": 0.0871, ""energy_std"": 0.04887, ""mean_zcr"": 0.1771, ""duration"": 20.0}"
clip_0737,Calm,0.8933,High Stress,0.7,Calm,0.536,True,"{""mean_pitch"": 143.78, ""pitch_range"": 1928.39, ""pitch_std"": 269.97, ""mean_energy"": 0.08615, ""energy_std"": 0.05038, ""mean_zcr"": 0.1951, ""duration"": 14.752}"
clip_0738,Calm,0.9138,Calm,0.65,Calm,0.8083,False,"{""mean_pitch"": 125.5, ""pitch_range"": 83.49, ""pitch_std"": 27.29, ""mean_energy"": 0.08865, ""energy_std"": 0.04473, ""mean_zcr"": 0.1458, ""duration"": 2.336}"
clip_0739,Calm,0.8198,Calm,0.65,Calm,0.7519,False,"{""mean_pitch"": 94.02, ""pitch_range"": 42.33, ""pitch_std"": 8.01, ""mean_energy"": 0.08338, ""energy_std"": 0.04528, ""mean_zcr"": 0.1911, ""duration"": 20.0}"
clip_0740,Calm,0.7042,Calm,0.65,Calm,0.6825,False,"{""mean_pitch"": 109.78, ""pitch_range"": 149.54, ""pitch_std"": 40.63, ""mean_energy"": 0.08982, ""energy_std"": 0.04377, ""mean_zcr"": 0.195, ""duration"": 20.0}"
clip_0741,Calm,0.8444,Calm,0.65,Calm,0.7666,False,"{""mean_pitch"": 91.19, ""pitch_range"": 66.54, ""pitch_std"": 10.49, ""mean_energy"": 0.09021, ""energy_std"": 0.0428, ""mean_zcr"": 0.1786, ""duration"": 20.0}"
clip_0742,Calm,0.5973,Calm,0.65,Calm,0.6184,False,"{""mean_pitch"": 100.33, ""pitch_range"": 72.74, ""pitch_std"": 12.13, ""mean_energy"": 0.08596, ""energy_std"": 0.05085, ""mean_zcr"": 0.1732, ""duration"": 19.072}"
clip_0743,Calm,0.8757,High Stress,0.7,Calm,0.5254,True,"{""mean_pitch"": 122.25, ""pitch_range"": 261.56, ""pitch_std"": 74.19, ""mean_energy"": 0.08016, ""energy_std"": 0.05566, ""mean_zcr"": 0.1948, ""duration"": 19.68}"
clip_0744,Calm,0.9229,Calm,0.65,Calm,0.8137,False,"{""mean_pitch"": 134.83, ""pitch_range"": 93.23, ""pitch_std"": 25.29, ""mean_energy"": 0.06942, ""energy_std"": 0.05377, ""mean_zcr"": 0.1825, ""duration"": 3.84}"
clip_0745,Calm,0.6427,Calm,0.65,Calm,0.6456,False,"{""mean_pitch"": 111.71, ""pitch_range"": 80.04, ""pitch_std"": 15.98, ""mean_energy"": 0.05592, ""energy_std"": 0.06053, ""mean_zcr"": 0.1591, ""duration"": 5.952}"
clip_0746,Calm,0.7505,Calm,0.65,Calm,0.7103,False,"{""mean_pitch"": 109.19, ""pitch_range"": 53.4, ""pitch_std"": 15.63, ""mean_energy"": 0.0897, ""energy_std"": 0.04355, ""mean_zcr"": 0.1703, ""duration"": 5.632}"
clip_0747,Calm,0.824,Calm,0.65,Calm,0.7544,False,"{""mean_pitch"": 102.58, ""pitch_range"": 41.77, ""pitch_std"": 12.67, ""mean_energy"": 0.09022, ""energy_std"": 0.04222, ""mean_zcr"": 0.1133, ""duration"": 4.032}"
clip_0748,Calm,0.8651,Calm,0.65,Calm,0.779,False,"{""mean_pitch"": 99.32, ""pitch_range"": 42.0, ""pitch_std"": 9.31, ""mean_energy"": 0.09188, ""energy_std"": 0.03758, ""mean_zcr"": 0.1202, ""duration"": 2.176}"
clip_0749,Calm,0.3136,Calm,0.65,Calm,0.4481,True,"{""mean_pitch"": 92.85, ""pitch_range"": 38.52, ""pitch_std"": 6.99, ""mean_energy"": 0.0769, ""energy_std"": 0.06341, ""mean_zcr"": 0.0909, ""duration"": 5.056}"
clip_0750,Calm,0.8549,Calm,0.65,Calm,0.773,False,"{""mean_pitch"": 104.84, ""pitch_range"": 128.22, ""pitch_std"": 31.71, ""mean_energy"": 0.08892, ""energy_std"": 0.04546, ""mean_zcr"": 0.1933, ""duration"": 20.0}"
clip_0751,Calm,0.8985,Calm,0.65,Calm,0.7991,False,"{""mean_pitch"": 98.42, ""pitch_range"": 57.98, ""pitch_std"": 13.8, ""mean_energy"": 0.08696, ""energy_std"": 0.04907, ""mean_zcr"": 0.2, ""duration"": 20.0}"
clip_0752,Calm,0.9505,High Stress,0.7,Calm,0.5703,True,"{""mean_pitch"": 100.64, ""pitch_range"": 164.03, ""pitch_std"": 31.92, ""mean_energy"": 0.08463, ""energy_std"": 0.04936, ""mean_zcr"": 0.1957, ""duration"": 20.0}"
clip_0753,High Stress,0.6045,Calm,0.65,High Stress,0.3627,True,"{""mean_pitch"": 93.94, ""pitch_range"": 58.09, ""pitch_std"": 8.98, ""mean_energy"": 0.08067, ""energy_std"": 0.04496, ""mean_zcr"": 0.2014, ""duration"": 20.0}"
clip_0754,Urgent,0.8,Calm,0.65,Urgent,0.48,True,"{""mean_pitch"": 89.7, ""pitch_range"": 54.87, ""pitch_std"": 10.65, ""mean_energy"": 0.07833, ""energy_std"": 0.04195, ""mean_zcr"": 0.1868, ""duration"": 20.0}"
clip_0755,Calm,0.7758,High Stress,0.7,Calm,0.4655,True,"{""mean_pitch"": 122.16, ""pitch_range"": 559.29, ""pitch_std"": 64.38, ""mean_energy"": 0.08667, ""energy_std"": 0.04961, ""mean_zcr"": 0.1813, ""duration"": 20.0}"
clip_0756,Calm,0.5821,Calm,0.65,Calm,0.6093,False,"{""mean_pitch"": 102.3, ""pitch_range"": 141.96, ""pitch_std"": 36.53, ""mean_energy"": 0.08458, ""energy_std"": 0.04206, ""mean_zcr"": 0.1741, ""duration"": 20.0}"
clip_0757,Calm,0.7342,Calm,0.65,Calm,0.7005,False,"{""mean_pitch"": 90.78, ""pitch_range"": 61.56, ""pitch_std"": 8.05, ""mean_energy"": 0.08805, ""energy_std"": 0.04698, ""mean_zcr"": 0.1671, ""duration"": 20.0}"
clip_0758,Calm,0.9357,Calm,0.65,Calm,0.8214,False,"{""mean_pitch"": 95.51, ""pitch_range"": 70.09, ""pitch_std"": 15.52, ""mean_energy"": 0.0898, ""energy_std"": 0.04359, ""mean_zcr"": 0.1797, ""duration"": 20.0}"
clip_0759,Calm,0.9323,High Stress,0.7,Calm,0.5594,True,"{""mean_pitch"": 95.89, ""pitch_range"": 153.95, ""pitch_std"": 29.76, ""mean_energy"": 0.09139, ""energy_std"": 0.04027, ""mean_zcr"": 0.193, ""duration"": 20.0}"
clip_0760,Calm,0.9072,Calm,0.65,Calm,0.8043,False,"{""mean_pitch"": 90.63, ""pitch_range"": 52.55, ""pitch_std"": 6.8, ""mean_energy"": 0.0876, ""energy_std"": 0.04796, ""mean_zcr"": 0.1918, ""duration"": 20.0}"
clip_0761,High Stress,0.9468,Calm,0.65,High Stress,0.5681,True,"{""mean_pitch"": 97.05, ""pitch_range"": 81.44, ""pitch_std"": 14.99, ""mean_energy"": 0.08503, ""energy_std"": 0.05236, ""mean_zcr"": 0.2096, ""duration"": 20.0}"
