clip_id,text,word_count,language,is_empty,is_very_short
clip_0818,"Yeah, I did want to risk Oli and get trouble",10,en,False,False
clip_0819,"Yeah, but I can see flags, it's on the screen.",10,en,False,False
clip_0820,"Let's go! Pressure out, exit. Something's happened. Russell in four. East car has stopped, car has stopped. Yellow turned three. Russell has stopped on the out-flap. He's just ahead of you. Turn three. Who made that back? Russell just there. Michael Red.",42,en,False,False
clip_0821,just do your out lap so 70 kph through here since on the move 220 turn 7 ok it's cleared 100 kph in turn 9 350 end of strip 411 all clear behind 80 kph in turn 11,38,en,False,False
clip_0822,"This little troll is the cocky one. Yeah, back is clear, Russell is moving. And it's 170 kph, he's going very slow though. Hello? Yeah, 275 and a strip. Do you copy? Radio check. Really? Yeah, Russell is moving. Russell is moving. This radio is cutting off.",47,en,False,False
clip_0823,"Russell is moving, practice green, 60 kph here, practice green, Russell is moving on mode Q. Mode in, mode in, hot shop, look, a lap behind, six behind, good on time. Radio check, radio check, hot shop.",37,en,False,False
clip_0824,"Yeah, copy the video was so shit. Yeah, copy, had your 4 and a half. This left, had your 4. Had your 2 and a half. So Ollie, how much of that lap was traffic at print 6 for example? No, no, it was right 4.",46,en,False,False
clip_0825,"Okay, first stop in 5, fishing for stop in 4. Stop in 3. Stop in 2. So 24. Left. Moment to your current EP4. Without the sectors competitive, relatively. So you lost yourself.",33,en,False,False
clip_0826,"In sector one you can see the current sector one, but I wanted the slowest and said you're the slowest car in sector two Radio keep coming out. What do you say? Let's talk in the box box box box box Watch the way bridge",45,en,False,False
clip_0827,"Now we just pick on the garage It's not the dump That's Gazzly ahead It's 6, 5, 4, 3, 2 and 1 It's good, Gazzly 5 ahead Gazzly 6 ahead Target 270, industry",33,en,False,False
clip_0828,70 kph in turn 6 220 in turn 7 170 in turn 8 100 in turn 9 250 in the straight 80 in turn 11,25,en,False,False
clip_0829,"Turn 13 is 170, does at least 7 ahead, 275 and a straight. Everything looking good.",16,en,False,False
clip_0830,"60 kph in turn 14, mode in, mode in, check the flag, P7 currently P7 Ollie, updated, good job. Yeah, that was a good lap. Ok, so P9 in the end.",31,en,False,False
clip_0831,39 it's quite tight. It's lost like two times in the body shape. Ross was a little finished her lap so more than likely two ten. He can pin it up. Yeah we've seen that Oli. Yeah I saw. It was a good lap just. I just watched the bat thing.,51,en,False,False
clip_0832,"go away if I straight through the sides. Yeah, we think we know what it is. We can talk in your back in the garage. Well done, that's Q3, excellent work. P10, good place to start the race tomorrow. Yeah, good job everybody. proud of your hard work. We're excited about the good quality.",54,en,False,False
clip_0833,"So we should get off and get on tomorrow. Box box. Antonelli P1, Russell P2, then Hammer from the 3rd, Gaspery Norris, Gasly, Mstappen and Hajar. We got to the ferry. Flurred at 32.4, he did a 33.2 so he had 10th.",42,en,False,False
clip_0834,Copy.,1,en,False,True
clip_0835,"So when you stop at P1 short pause and P0, we're gonna leave.",13,en,False,False
clip_0836,Thanks for watching guys!,4,en,False,False
clip_0837,"Just for info, when I first got in the car, the pillar metalled someone. Back in the garage. So when I first drove out, the pillar metalled someone.",28,en,False,False
clip_0838,"So I rise to the formation lap into K2 Then slow for the burnout I don't know about that stuff Copy, yeah, waiting feedback Much drop was good, much drop was good C1, SC2 time, I really annoy",38,en,False,False
clip_0839,"4 bar nights is possible, we can do 4 bar nights Ollie, mode slow and 4 bar nights. 81 if you can. OK Ollie, your feet will be longer as the head down, turn 7, 8, minus 1. And that's 50 feet up to go.",45,en,False,False
clip_0840,"Turn 7, 8 minus 0.5 Turn 7, 8 minus 0.5, 50 to go Get all the higher the tires Aye, that's good, so far 50 to go, turn 7 minus 0.5",31,en,False,False
clip_0841,"job. The staffing is tired starting to grain. We see some light front grain on your front left on board. Just EB5, EB5. Okay Ollie you can see Max ahead struggling, Estimac five ahead please, P7.",36,en,False,False
clip_0842,"Copy, enough for pacing. Copy Ali, 48 to go. So first happen on the last box, nice overkill. Turn to P9, good job. Droll cards.",25,en,False,False
clip_0843,"Stop, turn three. Safety car, safety car, safety car, mode safety car, mode safety car. Blocks? Yeah, we'll stop by the box. And you know what pirate is. Well, obviously it's a hard. Yeah, and...",35,en,False,False
clip_0844,"Yeah, creating reduced on all cars and especially the hard, as the ones who are looking quite good. Copy. Box, box. Box. Box should be racing cars on exit. Hold it, hit lane. Motorized.",34,en,False,False
clip_0845,"Stop! Mode raised, mode raised. Also the long zone exit. Mode SC, mode safety car, mode safety car. And reset mode D red, Deg. We're not going past once so far. What's the hell was that bugger behind me? Oh, where was it behind me?",45,en,False,False
clip_0846,"The Audi. Coffee. And what about the RP and the Red Bull? Are they behind me? Yeah, they have come back out on hearts. Behind or in front? Behind.",29,en,False,False
clip_0847,"how can I go in? oh, we'll catch you to the back it's twice past what about D1? I don't need to respect the Delta anymore, right? get standby get D plus, get D plus",35,en,False,False
clip_0848,"maximum suck. I still have my dumpster though on my screen. Just tell me I don't need to follow it. Sorry, I'll only repeat. Do I need to follow this dumpster or not? It's on my screen. No, negative, negative. Thank you.",42,en,False,False
clip_0849,"Olly, it's dazzling ahead on a new hard. Holtenberger Limbad didn't stop, so they'll struggle at the restart. Olly, safety car in this lap. Ollons up behind my 12 lap old hard. In a very good position, Olly.",38,en,False,False
clip_0850,"Copy, quite lucky. Safety car in the slab, it's got to get to the end. Remember no overtaking with waterline. Nelly has to pack the 13. Motorized to the restart.",30,en,False,False
clip_0851,"Green flag, I think he still has the pack. Seeds of cards in the pit lane. Mode race jump 4. And he's gone. We're checking that Olly.",27,en,False,False
clip_0852,"Mode Race, good job! P7 Watch for debris along here, it's offline, it's offline so stay left. OK, Ollie, 39 to go, time management is very good, the cars ahead still have to stop. Call up the N2 on the S2 plan. OK, Ollie.",44,en,False,False
clip_0853,"how's the balance, can we help anywhere? OK, Ollie, this one has been told not to attack. Good job, Ollie, mode race, mode race. OK, P6, good job. OK, Ollie, P5, P5.",32,en,False,False
clip_0854,"Turn 7 minus 0.5 OK, Ollie has a max behind a similar HR and he's also on hard Racing him to the end 34 to go These laps are good Ollie, good job Up in 2.1",36,en,False,False
clip_0855,"Okay Oli, can you help me anywhere? Okay, there is a guy in the back there. That's my pace. Case is good, case is good. 32 to go Oli. Nice consistent lap, good job. Okay Oli, gap max is stable.",40,en,False,False
clip_0856,"to go. The Aulia deck is very low and greening much reduced from sprint race. You're marked everywhere, marked everywhere. Same pace.",22,en,False,False
clip_0857,"Yeah, Gazzby is stuck behind S to Bown, so he's nice six behind. Are you happy with fourth gear? Sorry, I'll repeat which corner. Are you happy with fourth gear, last corner? Fourth gear and friend 16 is good.",39,en,False,False
clip_0858,"Okay Ollie, we see a lot of rear locking end of brick and 14, suggest shape 2, shape 2 for the whole lap. Go, Steve! Max is stable at 27 to go. 26 to go. Good lap, Ollie, you were 3 tenths quicker than Max.",45,en,False,False
clip_0859,"Last lap, well done. Okay, Olli, now we have the A9 position 4 for more recharge. Copy. Captain, Astrid. 7.5. Really good laps, Olli, really good laps.",27,en,False,False
clip_0860,"Max 3 behind. Good job. Okay Ollie 23 to go. It's been a debris in turn 23. Perfect through there. Really good lap, Ollie. How's the balance? Yeah it's good. The tires will not really start if there's a safety car. See.",42,en,False,False
clip_0861,"Okay, and debris has been turned four and five, no info where. Twenty-two to go. Twenty-one to go. Okay, Ali, a little bit of front and rear on the rotation and the port team. Maybe just pull the braking back a little bit. That's not it! 3.9.",47,en,False,False
clip_0862,"You're much in for stopping space 20 to go. Good job. Stop to Gassley. Gassley only 0.3 faster. Last lap should be okay at the end. Okay Ollie, do you have any more place at 19 to go? Gassley 6.5 behind.",41,en,False,False
clip_0863,He was half a second quicker last lap 18 to go job Walk to the two cars behind 2.5 and 6.2 17 to go As the 310 spatch allowed last lap gap is six seconds. You're good in corners,39,en,False,False
